Sale-Key,City-Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
199979,66109,163,1,48,1/6/2016,1/7/2016,158,61688,32 mm Anti static bubble wrap (Blue) 20m,Each,40,48,15,1920,288,1000,2208,40,0,11
200467,72808,19,1,60,1/8/2016,1/9/2016,158,61840,20 mm Double sided bubble wrap 20m,Each,20,33,15,660,99,360,759,20,0,11
200469,72808,19,1,12,1/8/2016,1/9/2016,158,61840,Permanent marker red 5mm nib (Red) 5mm,Each,120,2.7,15,324,48.6,120,372.6,120,0,11
200808,66109,163,1,53,1/9/2016,1/10/2016,158,61945,10 mm Anti static bubble wrap (Blue) 50m,Each,70,99,15,6930,1039.5,3780,7969.5,70,0,11
200809,66109,163,1,104,1/9/2016,1/10/2016,158,61945,Superhero action jacket (Blue) 4XL,Each,9,34,15,306,45.9,90,351.9,9,0,11
201685,108577,127,1,154,1/14/2016,1/15/2016,158,62218,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,10,45,15,450,67.5,295,517.5,10,0,11
202461,112291,30,1,109,1/18/2016,1/19/2016,158,62452,Superhero action jacket (Blue) M,Each,5,30,15,150,22.5,40,172.5,5,0,11
206181,107510,63,1,21,2/9/2016,2/10/2016,158,63633,Black and yellow heavy despatch tape  48mmx75m,Each,120,3.7,15,444,66.6,264,510.6,120,0,11
206182,107510,63,1,25,2/9/2016,2/10/2016,158,63633,Black and orange handle with care despatch tape  48mmx75m,Each,144,3.7,15,532.8,79.92,345.6,612.72,144,0,11
206184,107510,63,1,37,2/9/2016,2/10/2016,158,63633,Shipping carton (Brown) 480x270x320mm,Each,125,2.74,15,342.5,51.38,192.5,393.88,125,0,11
206614,107753,44,1,48,2/12/2016,2/13/2016,158,63774,32 mm Anti static bubble wrap (Blue) 20m,Each,80,48,15,3840,576,2000,4416,80,0,11
207249,72760,23,1,33,2/16/2016,2/17/2016,158,63970,Express post box 5kg (White) 350x280x130mm,Each,150,0.95,15,142.5,21.38,75,163.88,150,0,11
207251,72760,23,1,52,2/16/2016,2/17/2016,158,63970,20 mm Anti static bubble wrap (Blue) 10m,Each,30,29,15,870,130.5,510,1000.5,30,0,11
208449,108636,56,1,217,2/23/2016,2/24/2016,158,64352,Office cube periscope (Black),Each,70,18.5,15,1295,194.25,507.5,1489.25,70,0,11
208451,108636,56,1,30,2/23/2016,2/24/2016,158,64352,Clear packaging tape 48mmx100m,Each,180,3.5,15,630,94.5,306,724.5,180,0,11
208647,72803,131,1,146,2/24/2016,2/25/2016,158,64417,Ride on vintage American toy coupe (Black) 1/12 scale,Each,7,285,15,1995,299.25,910,2294.25,7,0,11
209519,112863,52,1,12,2/27/2016,2/28/2016,158,64692,Permanent marker red 5mm nib (Red) 5mm,Each,36,2.7,15,97.2,14.58,36,111.78,36,0,11
209520,112863,52,1,21,2/27/2016,2/28/2016,158,64692,Black and yellow heavy despatch tape  48mmx75m,Each,24,3.7,15,88.8,13.32,52.8,102.12,24,0,11
215154,72803,131,1,14,3/29/2016,3/30/2016,158,66446,Permanent marker black 5mm nib (Black) 5mm,Each,84,2.7,15,226.8,34.02,84,260.82,84,0,11
216171,109124,69,1,118,4/2/2016,4/3/2016,158,66761,Alien officer hoodie (Black) XL,Each,7,35,15,245,36.75,126,281.75,7,0,11
216269,108171,186,1,33,4/4/2016,4/5/2016,158,66794,Express post box 5kg (White) 350x280x130mm,Each,200,0.95,15,190,28.5,100,218.5,200,0,11
216717,108171,186,1,149,4/6/2016,4/7/2016,158,66937,Ride on toy sedan car (Yellow) 1/12 scale,Each,2,230,15,460,69,170,529,2,0,11
216718,108171,186,1,40,4/6/2016,4/7/2016,158,66937,Shipping carton (Brown) 279x254x217mm,Each,250,1.11,15,277.5,41.63,127.5,319.13,250,0,11
216827,66011,180,1,1,4/6/2016,4/7/2016,158,66972,Void fill 400 L bag (White) 400L,Each,90,50,15,4500,675,2160,5175,90,0,11
216829,66011,180,1,151,4/6/2016,4/7/2016,158,66972,Ride on toy sedan car (Blue) 1/12 scale,Each,5,230,15,1150,172.5,425,1322.5,5,0,11
216830,66011,180,1,44,4/6/2016,4/7/2016,158,66972,Bubblewrap dispenser (Red) 1.5m,Each,6,240,15,1440,216,780,1656,6,0,11
217152,108743,48,1,12,4/8/2016,4/9/2016,158,67074,Permanent marker red 5mm nib (Red) 5mm,Each,12,2.7,15,32.4,4.86,12,37.26,12,0,11
219394,66094,136,1,11,4/18/2016,4/19/2016,158,67772,Packing knife with metal insert blade (Yellow) 9mm,Each,15,1.89,15,28.35,4.25,14.85,32.6,15,0,11
219396,66094,136,1,19,4/18/2016,4/19/2016,158,67772,Red and white urgent despatch tape 48mmx75m,Each,72,3.7,15,266.4,39.96,151.2,306.36,72,0,11
219290,112965,47,1,59,4/18/2016,4/19/2016,158,67743,20 mm Double sided bubble wrap 50m,Each,50,108,15,5400,810,4600,6210,50,0,11
219307,108678,201,1,57,4/18/2016,4/19/2016,158,67749,32 mm Double sided bubble wrap 20m,Each,50,37,15,1850,277.5,1150,2127.5,50,0,11
220560,107753,44,1,117,4/25/2016,4/26/2016,158,68145,Alien officer hoodie (Black) XXL,Each,8,35,15,280,42,144,322,8,0,11
220561,107753,44,1,26,4/25/2016,4/26/2016,158,68145,Black and orange glass with care despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,201.6,452.64,96,0,11
220929,108758,43,1,28,4/27/2016,4/28/2016,158,68262,Black and orange fragile despatch tape 48mmx100m,Each,144,4.1,15,590.4,88.56,259.2,678.96,144,0,11
223735,108636,56,1,50,5/9/2016,5/10/2016,158,69120,20 mm Anti static bubble wrap (Blue) 50m,Each,60,102,15,6120,918,2820,7038,60,0,11
224329,112304,31,1,219,5/12/2016,5/13/2016,158,69309,USB missile launcher (Green),Each,8,3.75,15,30,4.5,-46,34.5,8,0,11
224331,112304,31,1,63,5/12/2016,5/13/2016,158,69309,10 mm Double sided bubble wrap 20m,Each,100,30,15,3000,450,1600,3450,100,0,11
225502,72782,142,1,214,5/18/2016,5/19/2016,158,69659,USB food flash drive - hot dog,Each,8,4.8,15,38.4,5.76,-57.6,44.16,8,0,11
225504,72782,142,1,20,5/18/2016,5/19/2016,158,69659,Black and yellow heavy despatch tape 48mmx100m,Each,120,4.1,15,492,73.8,204,565.8,120,0,11
225721,110541,102,1,215,5/19/2016,5/20/2016,158,69725,USB food flash drive - hamburger,Each,1,4.8,15,4.8,0.72,-7.2,5.52,1,0,11
225722,110541,102,1,8,5/19/2016,5/20/2016,158,69725,Large  replacement blades 18mm,Each,50,4.3,15,215,32.25,112.5,247.25,50,0,11
225723,110541,102,1,107,5/19/2016,5/20/2016,158,69725,Superhero action jacket (Blue) XL,Each,1,30,15,30,4.5,8,34.5,1,0,11
226160,72782,142,1,214,5/20/2016,5/21/2016,158,69854,USB food flash drive - hot dog,Each,3,4.8,15,14.4,2.16,-21.6,16.56,3,0,11
226161,72782,142,1,116,5/20/2016,5/21/2016,158,69854,Alien officer hoodie (Black) 3XL,Each,1,35,15,35,5.25,18,40.25,1,0,11
227220,66094,136,1,9,5/26/2016,5/27/2016,158,70188,Small 9mm replacement blades 9mm,Each,80,4.1,15,328,49.2,120,377.2,80,0,11
198934,112291,30,1,20,1/1/2016,1/2/2016,161,61365,Black and yellow heavy despatch tape 48mmx100m,Each,168,4.1,15,688.8,103.32,285.6,792.12,168,0,11
198935,112291,30,1,55,1/1/2016,1/2/2016,161,61365,10 mm Anti static bubble wrap (Blue) 10m,Each,20,26,15,520,78,180,598,20,0,11
198936,112291,30,1,57,1/1/2016,1/2/2016,161,61365,32 mm Double sided bubble wrap 20m,Each,70,37,15,2590,388.5,1610,2978.5,70,0,11
199798,108636,56,1,14,1/6/2016,1/7/2016,161,61634,Permanent marker black 5mm nib (Black) 5mm,Each,48,2.7,15,129.6,19.44,48,149.04,48,0,11
199989,108660,78,1,48,1/6/2016,1/7/2016,161,61691,32 mm Anti static bubble wrap (Blue) 20m,Each,90,48,15,4320,648,2250,4968,90,0,11
200650,110541,102,1,4,1/8/2016,1/9/2016,161,61895,Void fill 100 L bag (White) 100L,Each,50,12.5,15,625,93.75,325,718.75,50,0,11
200653,110541,102,1,40,1/8/2016,1/9/2016,161,61895,Shipping carton (Brown) 279x254x217mm,Each,200,1.11,15,222,33.3,102,255.3,200,0,11
200654,110541,102,1,26,1/8/2016,1/9/2016,161,61895,Black and orange glass with care despatch tape  48mmx100m,Each,240,4.1,15,984,147.6,504,1131.6,240,0,11
201772,110491,98,1,30,1/14/2016,1/15/2016,161,62241,Clear packaging tape 48mmx100m,Each,160,3.5,15,560,84,272,644,160,0,11
201773,110491,98,1,105,1/14/2016,1/15/2016,161,62241,Superhero action jacket (Blue) 3XL,Each,1,34,15,34,5.1,10,39.1,1,0,11
201777,110491,98,1,36,1/15/2016,1/16/2016,161,62244,Shipping carton (Brown) 305x305x305mm,Each,50,3.5,15,175,26.25,80,201.25,50,0,11
205120,108743,48,1,117,2/3/2016,2/4/2016,161,63292,Alien officer hoodie (Black) XXL,Each,4,35,15,140,21,72,161,4,0,11
205686,115690,37,1,45,2/5/2016,2/6/2016,161,63474,Bubblewrap dispenser (Blue) 1.5m,Each,8,240,15,1920,288,1040,2208,8,0,11
205687,115690,37,1,63,2/5/2016,2/6/2016,161,63474,10 mm Double sided bubble wrap 20m,Each,10,30,15,300,45,160,345,10,0,11
205689,115690,37,1,67,2/5/2016,2/6/2016,161,63474,Small sized bubblewrap roll 10m,Each,80,4.5,15,360,54,184,414,80,0,11
206280,107878,20,1,52,2/10/2016,2/11/2016,161,63666,20 mm Anti static bubble wrap (Blue) 10m,Each,40,29,15,1160,174,680,1334,40,0,11
208365,66094,136,1,109,2/23/2016,2/24/2016,161,64325,Superhero action jacket (Blue) M,Each,8,30,15,240,36,64,276,8,0,11
208366,66094,136,1,39,2/23/2016,2/24/2016,161,64325,Shipping carton (Brown) 356x229x229mm,Each,150,1.14,15,171,25.65,87,196.65,150,0,11
208571,110600,107,1,41,2/24/2016,2/25/2016,161,64392,Shipping carton (Brown) 229x229x229mm,Each,150,1.05,15,157.5,23.63,75,181.13,150,0,11
209885,112008,25,1,46,2/29/2016,3/1/2016,161,64810,Bubblewrap dispenser (Black) 1.5m,Each,4,240,15,960,144,520,1104,4,0,11
209887,112008,25,1,38,2/29/2016,3/1/2016,161,64810,Shipping carton (Brown) 457x279x279mm,Each,100,1.28,15,128,19.2,68,147.2,100,0,11
209888,112008,25,1,22,2/29/2016,3/1/2016,161,64810,Black and orange this way up despatch tape  48mmx100m,Each,24,4.1,15,98.4,14.76,51.6,113.16,24,0,11
209727,107492,109,1,106,2/29/2016,3/1/2016,161,64759,Superhero action jacket (Blue) XXL,Each,1,30,15,30,4.5,8,34.5,1,0,11
209956,108660,78,1,56,3/1/2016,3/2/2016,161,64835,32 mm Double sided bubble wrap 50m,Each,100,112,15,11200,1680,5300,12880,100,0,11
209952,108660,78,1,2,3/1/2016,3/2/2016,161,64835,Void fill 300 L bag (White) 300L,Each,20,37.5,15,750,112.5,390,862.5,20,0,11
209953,108660,78,1,150,3/1/2016,3/2/2016,161,64835,Ride on toy sedan car (Green) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
210586,66011,180,1,54,3/3/2016,3/4/2016,161,65033,10 mm Anti static bubble wrap (Blue) 20m,Each,50,42,15,2100,315,950,2415,50,0,11
211171,107510,63,1,34,3/7/2016,3/8/2016,161,65215,Shipping carton (Brown) 457x457x457mm,Each,225,2.1,15,472.5,70.88,225,543.38,225,0,11
211173,107510,63,1,57,3/7/2016,3/8/2016,161,65215,32 mm Double sided bubble wrap 20m,Each,70,37,15,2590,388.5,1610,2978.5,70,0,11
211601,107878,20,1,117,3/9/2016,3/10/2016,161,65355,Alien officer hoodie (Black) XXL,Each,9,35,15,315,47.25,162,362.25,9,0,11
211604,107878,20,1,40,3/9/2016,3/10/2016,161,65355,Shipping carton (Brown) 279x254x217mm,Each,250,1.11,15,277.5,41.63,127.5,319.13,250,0,11
211605,107878,20,1,37,3/9/2016,3/10/2016,161,65355,Shipping carton (Brown) 480x270x320mm,Each,75,2.74,15,205.5,30.83,115.5,236.33,75,0,11
212323,115690,37,1,154,3/14/2016,3/15/2016,161,65576,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,4,45,15,180,27,118,207,4,0,11
212324,115690,37,1,33,3/14/2016,3/15/2016,161,65576,Express post box 5kg (White) 350x280x130mm,Each,125,0.95,15,118.75,17.81,62.5,136.56,125,0,11
212327,115690,37,1,24,3/14/2016,3/15/2016,161,65576,Black and orange handle with care despatch tape  48mmx100m,Each,144,4.1,15,590.4,88.56,302.4,678.96,144,0,11
214650,66011,180,1,34,3/25/2016,3/26/2016,161,66287,Shipping carton (Brown) 457x457x457mm,Each,50,2.1,15,105,15.75,50,120.75,50,0,11
214651,66011,180,1,103,3/25/2016,3/26/2016,161,66287,Superhero action jacket (Blue) 5XL,Each,9,34,15,306,45.9,90,351.9,9,0,11
215074,112965,47,1,118,3/28/2016,3/29/2016,161,66418,Alien officer hoodie (Black) XL,Each,10,35,15,350,52.5,180,402.5,10,0,11
215075,112965,47,1,37,3/28/2016,3/29/2016,161,66418,Shipping carton (Brown) 480x270x320mm,Each,50,2.74,15,137,20.55,77,157.55,50,0,11
218975,108743,48,1,118,4/16/2016,4/17/2016,161,67647,Alien officer hoodie (Black) XL,Each,10,35,15,350,52.5,180,402.5,10,0,11
219625,66094,136,1,103,4/19/2016,4/20/2016,161,67849,Superhero action jacket (Blue) 5XL,Each,3,34,15,102,15.3,30,117.3,3,0,11
219627,66094,136,1,21,4/19/2016,4/20/2016,161,67849,Black and yellow heavy despatch tape  48mmx75m,Each,216,3.7,15,799.2,119.88,475.2,919.08,216,0,11
219628,66094,136,1,4,4/19/2016,4/20/2016,161,67849,Void fill 100 L bag (White) 100L,Each,60,12.5,15,750,112.5,390,862.5,60,0,11
221400,107510,63,1,216,4/28/2016,4/29/2016,161,68413,USB food flash drive - sushi roll,Each,8,4.8,15,38.4,5.76,-57.6,44.16,8,0,11
221549,72808,19,1,214,4/29/2016,4/30/2016,161,68458,USB food flash drive - hot dog,Each,7,4.8,15,33.6,5.04,-50.4,38.64,7,0,11
222106,112304,31,1,14,5/3/2016,5/4/2016,161,68628,Permanent marker black 5mm nib (Black) 5mm,Each,84,2.7,15,226.8,34.02,84,260.82,84,0,11
222108,112304,31,1,2,5/3/2016,5/4/2016,161,68628,Void fill 300 L bag (White) 300L,Each,30,37.5,15,1125,168.75,585,1293.75,30,0,11
224057,108636,56,1,153,5/11/2016,5/12/2016,161,69222,Ride on toy sedan car (Black) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
224315,110491,98,1,23,5/12/2016,5/13/2016,161,69304,Black and orange this way up despatch tape 48mmx75m,Each,192,3.7,15,710.4,106.56,384,816.96,192,0,11
225222,112350,176,1,1,5/17/2016,5/18/2016,161,69575,Void fill 400 L bag (White) 400L,Each,100,50,15,5000,750,2400,5750,100,0,11
199296,107492,109,1,46,1/4/2016,1/5/2016,163,61470,Bubblewrap dispenser (Black) 1.5m,Each,6,240,15,1440,216,780,1656,6,0,11
200918,110600,107,1,27,1/11/2016,1/12/2016,163,61977,Black and orange glass with care despatch tape 48mmx75m,Each,144,3.7,15,532.8,79.92,302.4,612.72,144,0,11
202443,115690,37,1,152,1/18/2016,1/19/2016,163,62447,Ride on toy sedan car (Red) 1/12 scale,Each,3,230,15,690,103.5,255,793.5,3,0,11
203041,112008,25,1,217,1/21/2016,1/22/2016,163,62636,Office cube periscope (Black),Each,10,18.5,15,185,27.75,72.5,212.75,10,0,11
203042,112008,25,1,52,1/21/2016,1/22/2016,163,62636,20 mm Anti static bubble wrap (Blue) 10m,Each,80,29,15,2320,348,1360,2668,80,0,11
205621,66011,180,1,149,2/5/2016,2/6/2016,163,63453,Ride on toy sedan car (Yellow) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
205976,108636,56,1,20,2/8/2016,2/9/2016,163,63568,Black and yellow heavy despatch tape 48mmx100m,Each,24,4.1,15,98.4,14.76,40.8,113.16,24,0,11
205979,108636,56,1,118,2/8/2016,2/9/2016,163,63568,Alien officer hoodie (Black) XL,Each,10,35,15,350,52.5,180,402.5,10,0,11
205910,72782,142,1,53,2/8/2016,2/9/2016,163,63546,10 mm Anti static bubble wrap (Blue) 50m,Each,100,99,15,9900,1485,5400,11385,100,0,11
205912,72782,142,1,109,2/8/2016,2/9/2016,163,63546,Superhero action jacket (Blue) M,Each,9,30,15,270,40.5,72,310.5,9,0,11
207315,108758,43,1,9,2/17/2016,2/18/2016,163,63994,Small 9mm replacement blades 9mm,Each,100,4.1,15,410,61.5,150,471.5,100,0,11
207863,108743,48,1,64,2/19/2016,2/20/2016,163,64168,10 mm Double sided bubble wrap 10m,Each,50,15,15,750,112.5,375,862.5,50,0,11
207827,107492,109,1,146,2/19/2016,2/20/2016,163,64156,Ride on vintage American toy coupe (Black) 1/12 scale,Each,9,285,15,2565,384.75,1170,2949.75,9,0,11
207828,107492,109,1,152,2/19/2016,2/20/2016,163,64156,Ride on toy sedan car (Red) 1/12 scale,Each,7,230,15,1610,241.5,595,1851.5,7,0,11
208029,110491,98,1,146,2/20/2016,2/21/2016,163,64216,Ride on vintage American toy coupe (Black) 1/12 scale,Each,3,285,15,855,128.25,390,983.25,3,0,11
208030,110491,98,1,2,2/20/2016,2/21/2016,163,64216,Void fill 300 L bag (White) 300L,Each,40,37.5,15,1500,225,780,1725,40,0,11
208031,110491,98,1,153,2/20/2016,2/21/2016,163,64216,Ride on toy sedan car (Black) 1/12 scale,Each,2,230,15,460,69,170,529,2,0,11
208032,110491,98,1,19,2/20/2016,2/21/2016,163,64216,Red and white urgent despatch tape 48mmx75m,Each,192,3.7,15,710.4,106.56,403.2,816.96,192,0,11
208740,115690,37,1,108,2/24/2016,2/25/2016,163,64444,Superhero action jacket (Blue) L,Each,2,30,15,60,9,16,69,2,0,11
208741,115690,37,1,39,2/24/2016,2/25/2016,163,64444,Shipping carton (Brown) 356x229x229mm,Each,250,1.14,15,285,42.75,145,327.75,250,0,11
208742,115690,37,1,66,2/24/2016,2/25/2016,163,64444,Medium sized bubblewrap roll 20m,Each,70,20,15,1400,210,700,1610,70,0,11
209071,108577,127,1,148,2/25/2016,2/26/2016,163,64551,Ride on toy sedan car (Pink) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
210529,72803,131,1,11,3/2/2016,3/3/2016,163,65012,Packing knife with metal insert blade (Yellow) 9mm,Each,20,1.89,15,37.8,5.67,19.8,43.47,20,0,11
210914,72782,142,1,156,3/4/2016,3/5/2016,163,65133,RC vintage American toy coupe with remote control (Red) 1/50 scale,Each,3,30,15,90,13.5,45,103.5,3,0,11
211808,108660,78,1,10,3/10/2016,3/11/2016,163,65417,Packing knife with metal insert blade (Yellow) 18mm,Each,15,2.4,15,36,5.4,18,41.4,15,0,11
211809,108660,78,1,217,3/10/2016,3/11/2016,163,65417,Office cube periscope (Black),Each,90,18.5,15,1665,249.75,652.5,1914.75,90,0,11
212786,108577,127,1,9,3/16/2016,3/17/2016,163,65723,Small 9mm replacement blades 9mm,Each,20,4.1,15,82,12.3,30,94.3,20,0,11
212804,112008,25,1,154,3/17/2016,3/18/2016,163,65731,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,5,45,15,225,33.75,147.5,258.75,5,0,11
212805,112008,25,1,114,3/17/2016,3/18/2016,163,65731,Alien officer hoodie (Black) 5XL,Each,6,35,15,210,31.5,108,241.5,6,0,11
213360,108743,48,1,13,3/21/2016,3/22/2016,163,65904,Permanent marker blue 5mm nib (Blue) 5mm,Each,60,2.7,15,162,24.3,60,186.3,60,0,11
213362,108743,48,1,217,3/21/2016,3/22/2016,163,65904,Office cube periscope (Black),Each,60,18.5,15,1110,166.5,435,1276.5,60,0,11
213962,66109,163,1,31,3/22/2016,3/23/2016,163,66083,Clear packaging tape 48mmx75m,Each,130,2.9,15,377,56.55,156,433.55,130,0,11
218189,115690,37,1,23,4/13/2016,4/14/2016,163,67406,Black and orange this way up despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,48,102.12,24,0,11
218192,115690,37,1,148,4/13/2016,4/14/2016,163,67406,Ride on toy sedan car (Pink) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
218582,108678,201,1,41,4/14/2016,4/15/2016,163,67520,Shipping carton (Brown) 229x229x229mm,Each,50,1.05,15,52.5,7.88,25,60.38,50,0,11
220825,115690,37,1,48,4/26/2016,4/27/2016,163,68229,32 mm Anti static bubble wrap (Blue) 20m,Each,100,48,15,4800,720,2500,5520,100,0,11
221133,112965,47,1,53,4/28/2016,4/29/2016,163,68326,10 mm Anti static bubble wrap (Blue) 50m,Each,60,99,15,5940,891,3240,6831,60,0,11
221136,112965,47,1,217,4/28/2016,4/29/2016,163,68326,Office cube periscope (Black),Each,10,18.5,15,185,27.75,72.5,212.75,10,0,11
222785,66011,180,1,51,5/5/2016,5/6/2016,163,68829,20 mm Anti static bubble wrap (Blue) 20m,Each,100,45,15,4500,675,2400,5175,100,0,11
222787,66011,180,1,154,5/5/2016,5/6/2016,163,68829,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,1,45,15,45,6.75,29.5,51.75,1,0,11
222723,108577,127,1,30,5/5/2016,5/6/2016,163,68813,Clear packaging tape 48mmx100m,Each,60,3.5,15,210,31.5,102,241.5,60,0,11
222724,108577,127,1,1,5/5/2016,5/6/2016,163,68813,Void fill 400 L bag (White) 400L,Each,80,50,15,4000,600,1920,4600,80,0,11
223146,108758,43,1,109,5/6/2016,5/7/2016,163,68940,Superhero action jacket (Blue) M,Each,2,30,15,60,9,16,69,2,0,11
223148,108758,43,1,27,5/6/2016,5/7/2016,163,68940,Black and orange glass with care despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,50.4,102.12,24,0,11
223518,72808,19,1,117,5/9/2016,5/10/2016,163,69056,Alien officer hoodie (Black) XXL,Each,4,35,15,140,21,72,161,4,0,11
223519,72808,19,1,217,5/9/2016,5/10/2016,163,69056,Office cube periscope (Black),Each,50,18.5,15,925,138.75,362.5,1063.75,50,0,11
223520,72808,19,1,32,5/9/2016,5/10/2016,163,69056,3 kg Courier post bag (White) 300x190x95mm,Each,100,0.66,15,66,9.9,30,75.9,100,0,11
223606,112008,25,1,23,5/9/2016,5/10/2016,163,69081,Black and orange this way up despatch tape 48mmx75m,Each,96,3.7,15,355.2,53.28,192,408.48,96,0,11
224521,108758,43,1,105,5/13/2016,5/14/2016,163,69369,Superhero action jacket (Blue) 3XL,Each,7,34,15,238,35.7,70,273.7,7,0,11
224523,108758,43,1,214,5/13/2016,5/14/2016,163,69369,USB food flash drive - hot dog,Each,4,4.8,15,19.2,2.88,-28.8,22.08,4,0,11
224524,108758,43,1,35,5/13/2016,5/14/2016,163,69369,Shipping carton (Brown) 356x356x279mm,Each,25,2.04,15,51,7.65,24.75,58.65,25,0,11
225085,110541,102,1,214,5/16/2016,5/17/2016,163,69533,USB food flash drive - hot dog,Each,2,4.8,15,9.6,1.44,-14.4,11.04,2,0,11
226253,107878,20,1,210,5/20/2016,5/21/2016,163,69880,USB food flash drive - chocolate bar,Each,8,4.8,15,38.4,5.76,-57.6,44.16,8,0,11
227121,110541,102,1,27,5/26/2016,5/27/2016,163,70157,Black and orange glass with care despatch tape 48mmx75m,Each,24,3.7,15,88.8,13.32,50.4,102.12,24,0,11
199042,112008,25,1,53,1/2/2016,1/3/2016,19,61395,10 mm Anti static bubble wrap (Blue) 50m,Each,70,99,15,6930,1039.5,3780,7969.5,70,0,11
199045,112008,25,1,41,1/2/2016,1/3/2016,19,61395,Shipping carton (Brown) 229x229x229mm,Each,75,1.05,15,78.75,11.81,37.5,90.56,75,0,11
199313,72782,142,1,56,1/4/2016,1/5/2016,19,61475,32 mm Double sided bubble wrap 50m,Each,100,112,15,11200,1680,5300,12880,100,0,11
199314,72782,142,1,64,1/4/2016,1/5/2016,19,61475,10 mm Double sided bubble wrap 10m,Each,50,15,15,750,112.5,375,862.5,50,0,11
199315,72782,142,1,18,1/4/2016,1/5/2016,19,61475,Red and white urgent  heavy despatch tape  48mmx100m,Each,24,4.1,15,98.4,14.76,49.2,113.16,24,0,11
199471,108743,48,1,9,1/5/2016,1/6/2016,19,61527,Small 9mm replacement blades 9mm,Each,40,4.1,15,164,24.6,60,188.6,40,0,11
199472,108743,48,1,47,1/5/2016,1/6/2016,19,61527,32 mm Anti static bubble wrap (Blue) 50m,Each,40,105,15,4200,630,2320,4830,40,0,11
200047,107510,63,1,45,1/6/2016,1/7/2016,19,61710,Bubblewrap dispenser (Blue) 1.5m,Each,8,240,15,1920,288,1040,2208,8,0,11
200050,107510,63,1,22,1/6/2016,1/7/2016,19,61710,Black and orange this way up despatch tape  48mmx100m,Each,120,4.1,15,492,73.8,258,565.8,120,0,11
200641,107753,44,1,45,1/8/2016,1/9/2016,19,61892,Bubblewrap dispenser (Blue) 1.5m,Each,2,240,15,480,72,260,552,2,0,11
202813,109132,197,1,152,1/20/2016,1/21/2016,19,62563,Ride on toy sedan car (Red) 1/12 scale,Each,9,230,15,2070,310.5,765,2380.5,9,0,11
202814,109132,197,1,145,1/20/2016,1/21/2016,19,62563,Ride on big wheel monster truck (Black) 1/12 scale,Each,7,345,15,2415,362.25,980,2777.25,7,0,11
202938,108758,43,1,53,1/21/2016,1/22/2016,19,62605,10 mm Anti static bubble wrap (Blue) 50m,Each,80,99,15,7920,1188,4320,9108,80,0,11
202908,115690,37,1,217,1/21/2016,1/22/2016,19,62596,Office cube periscope (Black),Each,50,18.5,15,925,138.75,362.5,1063.75,50,0,11
203672,66109,163,1,60,1/25/2016,1/26/2016,19,62839,20 mm Double sided bubble wrap 20m,Each,30,33,15,990,148.5,540,1138.5,30,0,11
203673,66109,163,1,150,1/25/2016,1/26/2016,19,62839,Ride on toy sedan car (Green) 1/12 scale,Each,10,230,15,2300,345,850,2645,10,0,11
203950,66109,163,1,46,1/26/2016,1/27/2016,19,62929,Bubblewrap dispenser (Black) 1.5m,Each,6,240,15,1440,216,780,1656,6,0,11
203952,66109,163,1,40,1/26/2016,1/27/2016,19,62929,Shipping carton (Brown) 279x254x217mm,Each,175,1.11,15,194.25,29.14,89.25,223.39,175,0,11
204041,112863,52,1,153,1/27/2016,1/28/2016,19,62960,Ride on toy sedan car (Black) 1/12 scale,Each,7,230,15,1610,241.5,595,1851.5,7,0,11
204042,112863,52,1,7,1/27/2016,1/28/2016,19,62960,Air cushion film 200mmx100mm 325m,Each,3,87,15,261,39.15,156,300.15,3,0,11
204471,110541,102,1,67,1/29/2016,1/30/2016,19,63089,Small sized bubblewrap roll 10m,Each,90,4.5,15,405,60.75,207,465.75,90,0,11
204473,110541,102,1,21,1/29/2016,1/30/2016,19,63089,Black and yellow heavy despatch tape  48mmx75m,Each,48,3.7,15,177.6,26.64,105.6,204.24,48,0,11
204979,110541,102,1,103,2/2/2016,2/3/2016,19,63244,Superhero action jacket (Blue) 5XL,Each,9,34,15,306,45.9,90,351.9,9,0,11
205587,108743,48,1,14,2/4/2016,2/5/2016,19,63436,Permanent marker black 5mm nib (Black) 5mm,Each,96,2.7,15,259.2,38.88,96,298.08,96,0,11
205588,108743,48,1,217,2/4/2016,2/5/2016,19,63436,Office cube periscope (Black),Each,50,18.5,15,925,138.75,362.5,1063.75,50,0,11
